split,metric,mean,std,median,min,max,n_seeds,values
test,accuracy,0.5246437748189675,0.04086962233130795,0.5017519271198319,0.5003503854239664,0.5718290119131044,3,"0.5718,0.5018,0.5004"
test,accuracy_calibrated,0.5246437748189675,0.04086962233130795,0.5017519271198319,0.5003503854239664,0.5718290119131044,3,"0.5718,0.5018,0.5004"
test,amb_c1_c5_c6_internal,0.4041958041958042,0.042536800911176356,0.3832167832167832,0.3762237762237762,0.4531468531468531,3,"0.3762,0.4531,0.3832"
test,amb_c2_recall,0.7057182705718271,0.06763936208079298,0.694560669456067,0.6443514644351465,0.7782426778242678,3,"0.7782,0.6946,0.6444"
test,amb_c3_c4_pair,0.2642706131078224,0.01651215576301618,0.2558139534883721,0.2536997885835095,0.2832980972515856,3,"0.2558,0.2537,0.2833"
test,amb_c3_to_c2_absorb,0.23249299719887948,0.035237382704227244,0.2142857142857142,0.2100840336134453,0.2731092436974789,3,"0.2143,0.2731,0.2101"
test,amb_c4_to_c2_absorb,0.10780141843971626,0.034657565171264136,0.1234042553191489,0.0680851063829787,0.1319148936170212,3,"0.0681,0.1319,0.1234"
test,attention_entropy_mean,2.7896008491516113,0.343917846871084,2.904848098754883,2.402860164642334,3.061094284057617,3,"3.0611,2.4029,2.9048"
test,balanced_accuracy,0.5246861891893428,0.04073616535369161,0.5018952631858067,0.5004464808480499,0.5717168235341717,3,"0.5717,0.5019,0.5004"
test,balanced_accuracy_calibrated,0.5246861891893428,0.04073616535369161,0.5018952631858067,0.5004464808480499,0.5717168235341717,3,"0.5717,0.5019,0.5004"
test,brier_multiclass,0.6638355334085945,0.06348823374945474,0.661371035351089,0.6016154340834935,0.7285201307912011,3,"0.6016,0.6614,0.7285"
test,brier_multiclass_calibrated,0.5955508300166638,0.028373969497891793,0.601026424480111,0.5648381235979348,0.6207879419719454,3,"0.5648,0.6010,0.6208"
test,ece_15bin,0.20033398419931872,0.058089070743177484,0.1907011630155861,0.1476634683918936,0.2626373211904765,3,"0.1477,0.1907,0.2626"
test,ece_15bin_calibrated,0.0415799550797387,0.02104391760351397,0.0485715291762402,0.0179301389840907,0.0582381970788852,3,"0.0582,0.0179,0.0486"
test,f1_C1,0.5759209608684134,0.024806394252293175,0.564755838641189,0.5586592178770949,0.6043478260869565,3,"0.6043,0.5587,0.5648"
test,f1_C2,0.6512556862804136,0.055364058786037805,0.6360153256704981,0.6051080550098232,0.7126436781609196,3,"0.7126,0.6360,0.6051"
test,f1_C3,0.4702733295914345,0.06138823219093971,0.4700665188470067,0.4089887640449438,0.5317647058823529,3,"0.5318,0.4701,0.4090"
test,f1_C4,0.5291223220682285,0.03378237080916782,0.5133928571428571,0.5060728744939271,0.5679012345679012,3,"0.5679,0.5134,0.5061"
test,f1_C5,0.4210695726746172,0.03350085257895076,0.4223107569721115,0.3869653767820774,0.4539325842696629,3,"0.4539,0.3870,0.4223"
test,f1_C6,0.4795209857977281,0.06215306035705349,0.4849884526558891,0.4148148148148148,0.5387596899224806,3,"0.5388,0.4148,0.4850"
test,log_loss,1.4719891233569549,0.2863157305006075,1.3363785525327048,1.2786736946488912,1.8009151228892686,3,"1.2787,1.3364,1.8009"
test,log_loss_calibrated,1.131507277473872,0.06872448974694813,1.1209586084734178,1.0686670050405087,1.2048962189076895,3,"1.0687,1.1210,1.2049"
test,macro_f1,0.5211938095468059,0.040743082765222136,0.498704123636314,0.4966523518557249,0.568224953148379,3,"0.5682,0.4967,0.4987"
test,macro_f1_calibrated,0.5211938095468059,0.040743082765222136,0.498704123636314,0.4966523518557249,0.568224953148379,3,"0.5682,0.4967,0.4987"
test,n,1427.0,0.0,1427.0,1427.0,1427.0,3,"1427.0000,1427.0000,1427.0000"
test,n_calibrated,1427.0,0.0,1427.0,1427.0,1427.0,3,"1427.0000,1427.0000,1427.0000"
test,precision_C1,0.5638981513420975,0.061781023506953185,0.5683760683760684,0.5,0.6233183856502242,3,"0.6233,0.5000,0.5684"
test,precision_C2,0.6047288749291105,0.04619514094562147,0.5865724381625441,0.5703703703703704,0.657243816254417,3,"0.6572,0.5866,0.5704"
test,precision_C3,0.5138480611986609,0.0835184022978223,0.4976525821596244,0.4396135265700483,0.6042780748663101,3,"0.6043,0.4977,0.4396"
test,precision_C4,0.5241107942415388,0.036266369406188645,0.539906103286385,0.4826254826254826,0.549800796812749,3,"0.5498,0.5399,0.4826"
test,precision_C5,0.42164397599180203,0.0588551325401287,0.4015151515151515,0.375494071146245,0.4879227053140096,3,"0.4879,0.3755,0.4015"
test,precision_C6,0.5189185160913028,0.021928186833310548,0.509090909090909,0.5036231884057971,0.5440414507772021,3,"0.5036,0.5091,0.5440"
test,predictive_entropy_mean,0.6440763672192892,0.07610991558640173,0.6578577160835266,0.5620173811912537,0.7123540043830872,3,"0.6579,0.7124,0.5620"
test,predictive_entropy_mean_calibrated,1.154332955678304,0.026191810388678006,1.1400868892669678,1.1383519172668457,1.1845600605010986,3,"1.1401,1.1846,1.1384"
test,recall_C1,0.5935302390998594,0.03637838862553464,0.5864978902953587,0.5611814345991561,0.6329113924050633,3,"0.5865,0.6329,0.5612"
test,recall_C2,0.7057182705718271,0.06763936208079298,0.694560669456067,0.6443514644351465,0.7782426778242678,3,"0.7782,0.6946,0.6444"
test,recall_C3,0.43417366946778707,0.047226093277555656,0.4453781512605042,0.3823529411764705,0.4747899159663865,3,"0.4748,0.4454,0.3824"
test,recall_C4,0.5361702127659574,0.04907473444540766,0.5319148936170213,0.4893617021276595,0.5872340425531914,3,"0.5872,0.4894,0.5319"
test,recall_C5,0.42296918767507,0.023141052719689505,0.4243697478991596,0.3991596638655462,0.4453781512605042,3,"0.4244,0.3992,0.4454"
test,recall_C6,0.45555555555555555,0.11564533104536732,0.4375,0.35,0.5791666666666667,3,"0.5792,0.3500,0.4375"
test,support_C1,237.0,0.0,237.0,237.0,237.0,3,"237.0000,237.0000,237.0000"
test,support_C2,239.0,0.0,239.0,239.0,239.0,3,"239.0000,239.0000,239.0000"
test,support_C3,238.0,0.0,238.0,238.0,238.0,3,"238.0000,238.0000,238.0000"
test,support_C4,235.0,0.0,235.0,235.0,235.0,3,"235.0000,235.0000,235.0000"
test,support_C5,238.0,0.0,238.0,238.0,238.0,3,"238.0000,238.0000,238.0000"
test,support_C6,240.0,0.0,240.0,240.0,240.0,3,"240.0000,240.0000,240.0000"
test,top1_prob_mean,0.7235442399978638,0.036001382894968785,0.7151920199394226,0.6924530863761902,0.7629876136779785,3,"0.7152,0.6925,0.7630"
test,top1_prob_mean_calibrated,0.5159543255964915,0.019166977209589108,0.5226324796676636,0.494341641664505,0.5308888554573059,3,"0.5226,0.4943,0.5309"
test,top1_prob_p25_calibrated,0.4004012147585551,0.013256165661072386,0.4042519181966781,0.3856460154056549,0.4113057106733322,3,"0.4043,0.3856,0.4113"
test,top1_prob_p50_calibrated,0.486444890499115,0.016620684262973254,0.4872072041034698,0.4694561660289764,0.5026713013648987,3,"0.4872,0.4695,0.5027"
test,top1_prob_p75_calibrated,0.6133831938107809,0.02683066388634488,0.6261093318462372,0.5825575292110443,0.631482720375061,3,"0.6261,0.5826,0.6315"
test,top1_top2_margin_mean,0.5167189339796702,0.05561880332333126,0.5019233822822571,0.4699939787387848,0.5782394409179688,3,"0.5019,0.4700,0.5782"
test,top1_top2_margin_mean_calibrated,0.24889365335305533,0.026075341384073962,0.2561388313770294,0.2199618965387344,0.2705802321434021,3,"0.2561,0.2200,0.2706"
test,weighted_f1,0.5211715275148153,0.04079405886757512,0.4986976867910687,0.4965566682662715,0.568260227487106,3,"0.5683,0.4966,0.4987"
train,accuracy,0.8462258265751715,0.0393161603408328,0.8474734872114785,0.8063006862133499,0.8849033063006863,3,"0.8475,0.8063,0.8849"
train,accuracy_calibrated,0.8462258265751715,0.0393161603408328,0.8474734872114785,0.8063006862133499,0.8849033063006863,3,"0.8475,0.8063,0.8849"
train,amb_c1_c5_c6_internal,0.12842039800995023,0.0334363777256448,0.1274875621890547,0.0954601990049751,0.1623134328358209,3,"0.1275,0.1623,0.0955"
train,amb_c2_recall,0.9234820322180917,0.05867053581739829,0.9526022304832714,0.8559479553903345,0.9618959107806692,3,"0.9619,0.8559,0.9526"
train,amb_c3_c4_pair,0.14795597484276726,0.021264815021467612,0.1518867924528301,0.125,0.1669811320754717,3,"0.1519,0.1670,0.1250"
train,amb_c3_to_c2_absorb,0.07351077313054497,0.030319071518138657,0.0817490494296578,0.0399239543726235,0.0988593155893536,3,"0.0989,0.0817,0.0399"
train,amb_c4_to_c2_absorb,0.0230961298377028,0.0023563777887861273,0.0234082397003745,0.0205992509363295,0.0252808988764044,3,"0.0253,0.0234,0.0206"
train,attention_entropy_mean,2.6539040406545005,0.3038935933934721,2.805406093597412,2.304042339324951,2.8522636890411377,3,"2.8523,2.3040,2.8054"
train,balanced_accuracy,0.8458995491880077,0.03928633571415579,0.8470439070727376,0.806053536620453,0.8846012038708327,3,"0.8470,0.8061,0.8846"
train,balanced_accuracy_calibrated,0.8458995491880077,0.03928633571415579,0.8470439070727376,0.806053536620453,0.8846012038708327,3,"0.8470,0.8061,0.8846"
train,brier_multiclass,0.22248132105494334,0.04803845817485283,0.2206199625399092,0.1754005957071381,0.2714234049177828,3,"0.2206,0.2714,0.1754"
train,brier_multiclass_calibrated,0.33576521598567277,0.035574255973285465,0.3235800054578471,0.3078847705866371,0.375830871912534,3,"0.3236,0.3758,0.3079"
train,ece_15bin,0.05827025576022283,0.004057966260976839,0.0590885755462491,0.0538654914422103,0.0618567002922091,3,"0.0591,0.0539,0.0619"
train,ece_15bin_calibrated,0.273089624837546,0.022657725980283178,0.2602008084347675,0.2598164937553633,0.2992515723225071,3,"0.2598,0.2602,0.2993"
train,f1_C1,0.8675120357389421,0.031175524399521534,0.8743672342383801,0.8334794040315513,0.8946894689468947,3,"0.8744,0.8335,0.8947"
train,f1_C2,0.9069954235640427,0.03776244810273708,0.9171466548515728,0.8651949271958667,0.9386446886446886,3,"0.9171,0.8652,0.9386"
train,f1_C3,0.7876467624713444,0.039527047581741574,0.7764705882352941,0.754911131898971,0.8315585672797676,3,"0.7765,0.7549,0.8316"
train,f1_C4,0.8065727881114784,0.04390333350459924,0.8046989720998532,0.7636363636363637,0.8513830285982185,3,"0.8047,0.7636,0.8514"
train,f1_C5,0.8209633449182433,0.04273576894329468,0.8217726396917149,0.7778286761337608,0.8632887189292543,3,"0.8218,0.7778,0.8633"
train,f1_C6,0.8826970549142811,0.041655823477413506,0.8787472035794184,0.8431568431568431,0.926187118006582,3,"0.8787,0.8432,0.9262"
train,log_loss,0.3918436766756854,0.08365389609746202,0.3875840003403996,0.3104009972288402,0.4775460324578164,3,"0.3876,0.4775,0.3104"
train,log_loss_calibrated,0.6456748716565351,0.05769319008360069,0.62256861223119,0.6031162673039518,0.7113397354344635,3,"0.6226,0.7113,0.6031"
train,macro_f1,0.8453979016197221,0.03896219833072443,0.8455338821160389,0.8063678910088928,0.8842919317342344,3,"0.8455,0.8064,0.8843"
train,macro_f1_calibrated,0.8453979016197221,0.03896219833072443,0.8455338821160389,0.8063678910088928,0.8842919317342344,3,"0.8455,0.8064,0.8843"
train,n,6412.0,0.0,6412.0,6412.0,6412.0,3,"6412.0000,6412.0000,6412.0000"
train,n_calibrated,6412.0,0.0,6412.0,6412.0,6412.0,3,"6412.0000,6412.0000,6412.0000"
train,precision_C1,0.8406400459073969,0.045110230752254295,0.8659981768459435,0.7885572139303483,0.8673647469458988,3,"0.8660,0.7886,0.8674"
train,precision_C2,0.8920366933113376,0.02863831987158405,0.8763759525825572,0.8746438746438746,0.9250902527075812,3,"0.8764,0.8746,0.9251"
train,precision_C3,0.7972844650993487,0.052158341292509756,0.8016194331983806,0.7430939226519337,0.8471400394477318,3,"0.8016,0.7431,0.8471"
train,precision_C4,0.8254936668365186,0.038977701976789944,0.8430769230769231,0.7808219178082192,0.8525821596244132,3,"0.8431,0.7808,0.8526"
train,precision_C5,0.8314258010626195,0.06204439863669287,0.8479125248508946,0.7628032345013477,0.8835616438356164,3,"0.8479,0.7628,0.8836"
train,precision_C6,0.8934601803089425,0.04570355827335331,0.9055793991416308,0.8429184549356223,0.9318826868495744,3,"0.8429,0.9056,0.9319"
train,predictive_entropy_mean,0.5091681381066641,0.07733482953587671,0.5089796781539917,0.4319277107715606,0.5865970253944397,3,"0.5090,0.5866,0.4319"
train,predictive_entropy_mean_calibrated,1.0551488399505615,0.036552657630296914,1.0426808595657349,1.0264613628387451,1.0963042974472046,3,"1.0265,1.0963,1.0427"
train,recall_C1,0.8968401486988848,0.02334545852617196,0.8838289962825279,0.8828996282527881,0.9237918215613384,3,"0.8829,0.8838,0.9238"
train,recall_C2,0.9234820322180917,0.05867053581739829,0.9526022304832714,0.8559479553903345,0.9618959107806692,3,"0.9619,0.8559,0.9526"
train,recall_C3,0.7788339670468948,0.033423509515791414,0.7671102661596958,0.752851711026616,0.8165399239543726,3,"0.7529,0.7671,0.8165"
train,recall_C4,0.7890137328339576,0.054156232775890024,0.7696629213483146,0.7471910112359551,0.850187265917603,3,"0.7697,0.7472,0.8502"
train,recall_C5,0.8115264797507789,0.02812033419662745,0.797196261682243,0.7934579439252336,0.8439252336448598,3,"0.7972,0.7935,0.8439"
train,recall_C6,0.8757009345794393,0.07528442008652833,0.9177570093457944,0.788785046728972,0.9205607476635514,3,"0.9178,0.7888,0.9206"
train,support_C1,1076.0,0.0,1076.0,1076.0,1076.0,3,"1076.0000,1076.0000,1076.0000"
train,support_C2,1076.0,0.0,1076.0,1076.0,1076.0,3,"1076.0000,1076.0000,1076.0000"
train,support_C3,1052.0,0.0,1052.0,1052.0,1052.0,3,"1052.0000,1052.0000,1052.0000"
train,support_C4,1068.0,0.0,1068.0,1068.0,1068.0,3,"1068.0000,1068.0000,1068.0000"
train,support_C5,1070.0,0.0,1070.0,1070.0,1070.0,3,"1070.0000,1070.0000,1070.0000"
train,support_C6,1070.0,0.0,1070.0,1070.0,1070.0,3,"1070.0000,1070.0000,1070.0000"
train,top1_prob_mean,0.789027472337087,0.03401771196931419,0.7890245914459229,0.7550112009048462,0.8230466246604919,3,"0.7890,0.7550,0.8230"
train,top1_prob_mean_calibrated,0.573156456152598,0.023400552581243766,0.5856517553329468,0.5461606383323669,0.5876569747924805,3,"0.5877,0.5462,0.5857"
train,top1_prob_p25_calibrated,0.45644749701023096,0.02375908053447541,0.4681298211216926,0.42910897731781,0.4721036925911903,3,"0.4681,0.4291,0.4721"
train,top1_prob_p50_calibrated,0.5536309977372488,0.027534341980204536,0.5692155063152313,0.5218391120433807,0.5698383748531342,3,"0.5698,0.5218,0.5692"
train,top1_prob_p75_calibrated,0.6861027876536051,0.030830846008462327,0.7007794082164764,0.6506755352020264,0.7068534195423126,3,"0.7069,0.6507,0.7008"
train,top1_top2_margin_mean,0.6214545766512553,0.05394518090114795,0.6210358142852783,0.5677199959754944,0.6756079196929932,3,"0.6210,0.5677,0.6756"
train,top1_top2_margin_mean_calibrated,0.32224207123120624,0.031279358885775356,0.3398664891719818,0.2861272394657135,0.3407324850559234,3,"0.3407,0.2861,0.3399"
train,weighted_f1,0.84565046566652,0.03895269292437807,0.845834488145208,0.8066060875176235,0.8845108213367284,3,"0.8458,0.8066,0.8845"
val,accuracy,0.5429433611884865,0.02021098844107726,0.5473537604456824,0.520891364902507,0.5605849582172702,3,"0.5606,0.5209,0.5474"
val,accuracy_calibrated,0.5429433611884865,0.02021098844107726,0.5473537604456824,0.520891364902507,0.5605849582172702,3,"0.5606,0.5209,0.5474"
val,amb_c1_c5_c6_internal,0.34722222222222215,0.023692669596155517,0.3541666666666667,0.3208333333333333,0.3666666666666666,3,"0.3208,0.3667,0.3542"
val,amb_c2_recall,0.7694444444444445,0.044161425265512914,0.7625,0.7291666666666666,0.8166666666666667,3,"0.8167,0.7292,0.7625"
val,amb_c3_c4_pair,0.28221288515406157,0.023141052719689477,0.2836134453781512,0.2584033613445378,0.3046218487394957,3,"0.3046,0.2584,0.2836"
val,amb_c3_to_c2_absorb,0.16736401673640164,0.018238070893475584,0.1589958158995816,0.1548117154811715,0.1882845188284518,3,"0.1548,0.1883,0.1590"
val,amb_c4_to_c2_absorb,0.056258790436005596,0.02543339144869921,0.0590717299578059,0.0295358649789029,0.080168776371308,3,"0.0591,0.0802,0.0295"
val,attention_entropy_mean,2.7576707204182944,0.3029521007799889,2.914645910263061,2.408445119857788,2.949921131134033,3,"2.9499,2.4084,2.9146"
val,balanced_accuracy,0.5428266666872594,0.02015987431391596,0.5474433568044491,0.5207588894094871,0.5602777538478422,3,"0.5603,0.5208,0.5474"
val,balanced_accuracy_calibrated,0.5428266666872594,0.02015987431391596,0.5474433568044491,0.5207588894094871,0.5602777538478422,3,"0.5603,0.5208,0.5474"
val,brier_multiclass,0.6459592811408275,0.017973434555032967,0.6543942233144128,0.6253197772139673,0.6581638428941023,3,"0.6253,0.6544,0.6582"
val,brier_multiclass_calibrated,0.5765329182856952,0.01768301988810088,0.5696529759862761,0.563323895837278,0.5966218830335317,3,"0.5633,0.5966,0.5697"
val,ece_15bin,0.1972338128886847,0.024168291161975736,0.1849606283693924,0.1816648066998524,0.2250760035968092,3,"0.1850,0.1817,0.2251"
val,ece_15bin_calibrated,0.0322276212122834,0.015496338480086547,0.0326678170550168,0.0165158746696614,0.047499171912172,3,"0.0475,0.0165,0.0327"
val,f1_C1,0.5920169534627447,0.040708560850432,0.576,0.5617529880478087,0.6382978723404256,3,"0.6383,0.5760,0.5618"
val,f1_C2,0.7191249216511246,0.02540866826813497,0.7204724409448819,0.693069306930693,0.7438330170777988,3,"0.7438,0.6931,0.7205"
val,f1_C3,0.49831992720906987,0.009831994845660125,0.4945770065075922,0.4909090909090909,0.5094736842105263,3,"0.4946,0.5095,0.4909"
val,f1_C4,0.45466334682020954,0.05620374164423311,0.4327731092436975,0.4126984126984127,0.5185185185185185,3,"0.4127,0.4328,0.5185"
val,f1_C5,0.40544765683963896,0.03581379796055383,0.3964365256124721,0.375,0.4449064449064449,3,"0.4449,0.3750,0.3964"
val,f1_C6,0.5682691174737834,0.03248365640833932,0.5739130434782609,0.5333333333333333,0.5975609756097561,3,"0.5976,0.5333,0.5739"
val,log_loss,1.4787728919879684,0.08220567599495289,1.4697804607887506,1.401433141767941,1.5651050734072136,3,"1.4014,1.4698,1.5651"
val,log_loss_calibrated,1.113400952634689,0.0400270825404506,1.095053001490785,1.0858369117479951,1.1593129446652868,3,"1.0858,1.1593,1.0951"
val,macro_f1,0.5396403205760952,0.018025901027213992,0.5436671012518389,0.5199415722863749,0.5553122881900717,3,"0.5553,0.5199,0.5437"
val,macro_f1_calibrated,0.5396403205760952,0.018025901027213992,0.5436671012518389,0.5199415722863749,0.5553122881900717,3,"0.5553,0.5199,0.5437"
val,n,1436.0,0.0,1436.0,1436.0,1436.0,3,"1436.0000,1436.0000,1436.0000"
val,n_calibrated,1436.0,0.0,1436.0,1436.0,1436.0,3,"1436.0000,1436.0000,1436.0000"
val,precision_C1,0.5813960019403099,0.06179470956987422,0.5538461538461539,0.5381679389312977,0.6521739130434783,3,"0.6522,0.5538,0.5382"
val,precision_C2,0.6753800028847937,0.012992750853676746,0.6828358208955224,0.660377358490566,0.6829268292682927,3,"0.6829,0.6604,0.6828"
val,precision_C3,0.5211796035853713,0.013978054050352576,0.5135135135135135,0.5127118644067796,0.5373134328358209,3,"0.5135,0.5127,0.5373"
val,precision_C4,0.4529749441465993,0.026151991851082367,0.446078431372549,0.4309623430962343,0.4818840579710144,3,"0.4461,0.4310,0.4819"
val,precision_C5,0.41280794369029655,0.04261332359342192,0.4278846153846153,0.3647058823529411,0.4458333333333333,3,"0.4458,0.3647,0.4279"
val,precision_C6,0.599032422081411,0.018938983596479754,0.5972850678733032,0.5810276679841897,0.6187845303867403,3,"0.5810,0.6188,0.5973"
val,predictive_entropy_mean,0.6084582010904948,0.07968486641557516,0.6033501029014587,0.5314502716064453,0.6905742287635803,3,"0.6034,0.6906,0.5315"
val,predictive_entropy_mean_calibrated,1.1128333806991577,0.03984794221833923,1.094615817070007,1.085350513458252,1.158533811569214,3,"1.0854,1.1585,1.0946"
val,recall_C1,0.6041666666666666,0.019094065395649326,0.6,0.5875,0.625,3,"0.6250,0.6000,0.5875"
val,recall_C2,0.7694444444444445,0.044161425265512914,0.7625,0.7291666666666666,0.8166666666666667,3,"0.8167,0.7292,0.7625"
val,recall_C3,0.4783821478382148,0.027223460663797997,0.4769874476987448,0.4518828451882845,0.5062761506276151,3,"0.4770,0.5063,0.4519"
val,recall_C4,0.459915611814346,0.09127977912567066,0.4345991561181435,0.3839662447257383,0.5611814345991561,3,"0.3840,0.4346,0.5612"
val,recall_C5,0.39972337482710923,0.039218386939855646,0.3858921161825726,0.3692946058091286,0.4439834024896265,3,"0.4440,0.3859,0.3693"
val,recall_C6,0.5453277545327754,0.07347038879255745,0.5523012552301255,0.4686192468619247,0.6150627615062761,3,"0.6151,0.4686,0.5523"
val,support_C1,240.0,0.0,240.0,240.0,240.0,3,"240.0000,240.0000,240.0000"
val,support_C2,240.0,0.0,240.0,240.0,240.0,3,"240.0000,240.0000,240.0000"
val,support_C3,239.0,0.0,239.0,239.0,239.0,3,"239.0000,239.0000,239.0000"
val,support_C4,237.0,0.0,237.0,237.0,237.0,3,"237.0000,237.0000,237.0000"
val,support_C5,241.0,0.0,241.0,241.0,241.0,3,"241.0000,241.0000,241.0000"
val,support_C6,239.0,0.0,239.0,239.0,239.0,3,"239.0000,239.0000,239.0000"
val,top1_prob_mean,0.7391833265622457,0.0350592813465338,0.7425640821456909,0.7025561332702637,0.7724297642707825,3,"0.7426,0.7026,0.7724"
val,top1_prob_mean_calibrated,0.5349674622217814,0.02531818637048982,0.5489035248756409,0.5057429671287537,0.5502558946609497,3,"0.5503,0.5057,0.5489"
val,top1_prob_p25_calibrated,0.4135324607292811,0.01797845942892578,0.4221402034163475,0.3928684219717979,0.4255887567996979,3,"0.4256,0.3929,0.4221"
val,top1_prob_p50_calibrated,0.5048023660977682,0.022167297770012896,0.5155900716781616,0.4793060719966888,0.519510954618454,3,"0.5156,0.4793,0.5195"
val,top1_prob_p75_calibrated,0.6376786530017853,0.040477073848728194,0.6549088954925537,0.5914373099803925,0.6666897535324097,3,"0.6549,0.5914,0.6667"
val,top1_top2_margin_mean,0.5409382581710815,0.053785000878556,0.5470158457756042,0.484372615814209,0.5914263129234314,3,"0.5470,0.4844,0.5914"
val,top1_top2_margin_mean_calibrated,0.2719604621330897,0.03387726896731833,0.2902942299842834,0.2328674346208572,0.2927197217941284,3,"0.2927,0.2329,0.2903"
val,weighted_f1,0.5397332383017223,0.018080937809589054,0.5436327887453465,0.5200207087375384,0.555546217422282,3,"0.5555,0.5200,0.5436"
